# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
217 0.000000 0 0.7707 0.5399 0.3384 0.9627 0.3586 0.0000 767.694 23.169 321.533
218 0.000000 0 0.7707 0.5399 0.3384 0.9627 0.3586 0.0000 767.694 23.167 321.533
219 0.000000 0 0.7707 0.5399 0.3384 0.9627 0.3586 0.0000 767.695 23.139 321.533
220 0.000000 0 0.7707 0.5399 0.3384 0.9627 0.3586 0.0000 767.696 23.107 321.532
221 0.000000 0 0.7707 0.5399 0.3384 0.9627 0.3586 0.0000 767.696 23.105 321.532
222 0.000000 0 0.7707 0.5400 0.3384 0.9627 0.3586 0.0000 767.697 23.072 321.532
223 0.000000 0 0.7707 0.5400 0.3384 0.9627 0.3586 0.0000 767.697 23.069 321.532
224 0.000000 0 0.7706 0.5400 0.3384 0.9627 0.3586 0.0000 767.699 23.014 321.531
225 0.000000 0 0.7706 0.5400 0.3384 0.9627 0.3586 0.0000 767.700 22.972 321.531
226 0.000000 0 0.7706 0.5400 0.3384 0.9627 0.3586 0.0000 767.700 22.968 321.530
227 0.000000 0 0.7706 0.5401 0.3384 0.9627 0.3586 0.0000 767.702 22.927 321.529
228 0.000000 0 0.7706 0.5401 0.3384 0.9627 0.3586 0.0000 767.702 22.904 321.530
229 0.000000 0 0.7706 0.5401 0.3384 0.9627 0.3586 0.0000 767.704 22.855 321.528
230 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.708 22.701 321.525
231 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.708 22.613 321.525
232 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.708 22.419 321.526
233 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.716 22.350 321.518
234 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.717 22.350 321.517
235 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.718 22.344 321.517
236 0.000000 0 0.7705 0.5402 0.3384 0.9627 0.3586 0.0000 767.718 22.336 321.517
237 0.000000 0 0.7705 0.5403 0.3384 0.9627 0.3586 0.0000 767.718 22.326 321.517
238 0.000000 0 0.7705 0.5403 0.3384 0.9627 0.3586 0.0000 767.718 22.316 321.517
239 0.000000 0 0.7705 0.5403 0.3384 0.9627 0.3586 0.0000 767.718 22.306 321.517
240 0.000000 0 0.7704 0.5403 0.3384 0.9627 0.3586 0.0000 767.719 22.297 321.517
241 0.000000 0 0.7704 0.5403 0.3384 0.9627 0.3586 0.0000 767.719 22.285 321.517
242 0.000000 0 0.7704 0.5403 0.3384 0.9627 0.3586 0.0000 767.719 22.284 321.517
243 0.000000 0 0.7704 0.5404 0.3384 0.9627 0.3586 0.0000 767.719 22.281 321.517
244 0.000000 0 0.7704 0.5404 0.3384 0.9627 0.3586 0.0000 767.719 22.281 321.518
245 0.000000 0 0.7704 0.5404 0.3383 0.9627 0.3586 0.0000 767.719 22.282 321.518
246 0.000000 0 0.7704 0.5404 0.3383 0.9627 0.3586 0.0000 767.719 22.282 321.518
247 0.000000 0 0.7704 0.5404 0.3383 0.9627 0.3586 0.0000 767.719 22.288 321.518
248 0.000000 0 0.7704 0.5404 0.3383 0.9627 0.3586 0.0000 767.719 22.288 321.518
249 0.000000 0 0.7704 0.5404 0.3383 0.9627 0.3586 0.0000 767.720 22.297 321.518
250 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.720 22.302 321.518
251 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.720 22.307 321.518
252 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.720 22.313 321.519
253 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.720 22.318 321.519
254 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.720 22.324 321.519
255 0.000000 0 0.7703 0.5405 0.3383 0.9627 0.3586 0.0000 767.721 22.334 321.519
256 0.000000 0 0.7703 0.5406 0.3383 0.9627 0.3586 0.0000 767.721 22.335 321.519
257 0.000000 0 0.7703 0.5406 0.3383 0.9627 0.3586 0.0000 767.721 22.344 321.519
258 0.000000 0 0.7703 0.5406 0.3383 0.9627 0.3586 0.0000 767.721 22.344 321.519
259 0.000000 0 0.7702 0.5406 0.3383 0.9627 0.3586 0.0000 767.721 22.348 321.520
260 0.000000 0 0.7702 0.5406 0.3383 0.9627 0.3586 0.0000 767.721 22.350 321.520
