# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
259 8.5622 867.409160 1.786054 1.30900085 132.758545 22.521282 127.611603 1.597235 0.000000
260 8.0743 867.417235 1.786054 1.30900002 132.772964 22.523680 127.611328 1.597233 0.000000
261 8.7723 867.426007 1.786054 1.30900085 132.788666 22.526251 127.610977 1.597229 0.000000
262 8.1509 867.434158 1.786054 1.30900002 132.803238 22.528629 127.610641 1.597227 0.000000
263 8.0570 867.442215 1.786054 1.30900085 132.817627 22.530899 127.610260 1.597224 0.000000
264 8.6221 867.450837 1.786054 1.30900002 132.833038 22.533314 127.609848 1.597221 0.000000
265 8.0708 867.458908 1.786054 1.30900085 132.847473 22.535442 127.609421 1.597218 0.000000
266 8.3090 867.467217 1.786054 1.30900002 132.862350 22.537619 127.608971 1.597215 0.000000
267 8.6443 867.475861 1.786054 1.30900085 132.877808 22.539688 127.608475 1.597212 0.000000
268 8.0575 867.483919 1.786054 1.30900002 132.892212 22.541599 127.608009 1.597209 0.000000
269 8.2979 867.492217 1.786054 1.30900085 132.907043 22.543343 127.607491 1.597206 0.000000
270 8.5847 867.500801 1.786054 1.30900002 132.922394 22.545118 127.606949 1.597203 0.000000
271 8.3414 867.509143 1.786054 1.30900085 132.937302 22.546591 127.606415 1.597200 0.000000
272 8.0925 867.517235 1.786054 1.30900002 132.951767 22.547997 127.605881 1.597197 0.000000
273 8.5694 867.525805 1.786054 1.30900085 132.967102 22.549200 127.605316 1.597194 0.000000
274 8.0863 867.533891 1.786054 1.30900002 132.981567 22.550312 127.604774 1.597191 0.000000
275 8.3187 867.542210 1.786054 1.30900085 132.996445 22.551161 127.604218 1.597188 0.000000
