# call qx qy qz carve_dist ground_y open_to_sky path_m path_measured darkness roof_y
5197 789.320 38.028 268.435 -0.963299 40.171 1 0.000 0 0.000000 41.264
5198 789.295 38.034 268.422 -0.963619 40.179 1 0.000 0 0.000000 41.271
5199 789.295 38.034 268.422 -0.963619 40.179 1 0.000 0 0.000000 41.271
5200 789.295 38.034 268.422 -0.963619 40.179 1 0.000 0 0.000000 41.271
5201 789.295 38.034 268.422 -0.963619 40.179 1 0.000 0 0.000000 41.271
5202 789.270 38.040 268.409 -0.963478 40.187 1 0.000 0 0.000000 41.277
5203 789.270 38.040 268.409 -0.963478 40.187 1 0.000 0 0.000000 41.277
5204 789.270 38.040 268.409 -0.963478 40.187 1 0.000 0 0.000000 41.277
5205 789.270 38.040 268.409 -0.963478 40.187 1 0.000 0 0.000000 41.277
5206 789.246 38.047 268.395 -0.963387 40.196 1 0.000 0 0.000000 41.283
5207 789.221 38.053 268.382 -0.963303 40.204 1 0.000 0 0.000000 41.290
5208 789.221 38.053 268.382 -0.963303 40.204 1 0.000 0 0.000000 41.290
5209 789.221 38.053 268.382 -0.963303 40.204 1 0.000 0 0.000000 41.290
5210 789.221 38.053 268.382 -0.963303 40.204 1 0.000 0 0.000000 41.290
5211 789.196 38.059 268.369 -0.963211 40.213 1 0.000 0 0.000000 41.296
5212 789.196 38.059 268.369 -0.963211 40.213 1 0.000 0 0.000000 41.296
5213 789.196 38.059 268.369 -0.963211 40.213 1 0.000 0 0.000000 41.296
5214 789.172 38.065 268.356 -0.963123 40.221 1 0.000 0 0.000000 41.302
5215 789.172 38.065 268.356 -0.963123 40.221 1 0.000 0 0.000000 41.302
5216 789.172 38.065 268.356 -0.963123 40.221 1 0.000 0 0.000000 41.302
5217 789.172 38.065 268.356 -0.963123 40.221 1 0.000 0 0.000000 41.302
5218 789.172 38.065 268.356 -0.963123 40.221 1 0.000 0 0.000000 41.302
5219 789.147 38.072 268.343 -0.963036 40.229 1 0.000 0 0.000000 41.308
5220 789.147 38.072 268.343 -0.963036 40.229 1 0.000 0 0.000000 41.308
5221 789.147 38.072 268.343 -0.963036 40.229 1 0.000 0 0.000000 41.308
5222 789.122 38.078 268.330 -0.962948 40.238 1 0.000 0 0.000000 41.315
5223 789.122 38.078 268.330 -0.962948 40.238 1 0.000 0 0.000000 41.315
5224 789.122 38.078 268.330 -0.962948 40.238 1 0.000 0 0.000000 41.315
5225 789.097 38.084 268.316 -0.962860 40.246 1 0.000 0 0.000000 41.321
5226 789.097 38.084 268.316 -0.962860 40.246 1 0.000 0 0.000000 41.321
5227 789.097 38.084 268.316 -0.962860 40.246 1 0.000 0 0.000000 41.321
5228 789.073 38.090 268.303 -0.962910 40.255 1 0.000 0 0.000000 41.327
5229 789.073 38.090 268.303 -0.962910 40.255 1 0.000 0 0.000000 41.327
5230 789.073 38.090 268.303 -0.962910 40.255 1 0.000 0 0.000000 41.327
5231 789.073 38.090 268.303 -0.962910 40.255 1 0.000 0 0.000000 41.327
5232 789.048 38.097 268.290 -0.962925 40.263 1 0.000 0 0.000000 41.334
5233 789.048 38.097 268.290 -0.962925 40.263 1 0.000 0 0.000000 41.334
5234 789.023 38.103 268.277 -0.962940 40.272 1 0.000 0 0.000000 41.340
5235 789.023 38.103 268.277 -0.962940 40.272 1 0.000 0 0.000000 41.340
5236 789.023 38.103 268.277 -0.962940 40.272 1 0.000 0 0.000000 41.340
5237 789.023 38.103 268.277 -0.962940 40.272 1 0.000 0 0.000000 41.340
5238 788.999 38.109 268.263 -0.962955 40.280 1 0.000 0 0.000000 41.346
5239 788.999 38.109 268.263 -0.962955 40.280 1 0.000 0 0.000000 41.346
5240 788.999 38.109 268.263 -0.962955 40.280 1 0.000 0 0.000000 41.346
5241 788.974 38.116 268.250 -0.962971 40.289 1 0.000 0 0.000000 41.353
5242 788.974 38.116 268.250 -0.962971 40.289 1 0.000 0 0.000000 41.353
5243 788.974 38.116 268.250 -0.962971 40.289 1 0.000 0 0.000000 41.353
5244 788.974 38.116 268.250 -0.962971 40.289 1 0.000 0 0.000000 41.353
5245 788.949 38.122 268.237 -0.962986 40.297 1 0.000 0 0.000000 41.359
5246 788.949 38.122 268.237 -0.962986 40.297 1 0.000 0 0.000000 41.359
5247 788.949 38.122 268.237 -0.962986 40.297 1 0.000 0 0.000000 41.359
5248 788.949 38.122 268.237 -0.962986 40.297 1 0.000 0 0.000000 41.359
5249 788.925 38.128 268.224 -0.963001 40.306 1 0.000 0 0.000000 41.365
5250 788.925 38.128 268.224 -0.963001 40.306 1 0.000 0 0.000000 41.365
5251 788.925 38.128 268.224 -0.963001 40.306 1 0.000 0 0.000000 41.365
5252 788.925 38.128 268.224 -0.963001 40.306 1 0.000 0 0.000000 41.365
5253 788.900 38.135 268.211 -0.963013 40.314 1 0.000 0 0.000000 41.372
5254 788.900 38.135 268.211 -0.963013 40.314 1 0.000 0 0.000000 41.372
5255 788.900 38.135 268.211 -0.963013 40.314 1 0.000 0 0.000000 41.372
5256 788.900 38.135 268.211 -0.963013 40.314 1 0.000 0 0.000000 41.372
5257 788.900 38.135 268.211 -0.963013 40.314 1 0.000 0 0.000000 41.372
5258 788.875 38.141 268.197 -0.963028 40.323 1 0.000 0 0.000000 41.378
5259 788.875 38.141 268.197 -0.963028 40.323 1 0.000 0 0.000000 41.378
5260 788.875 38.141 268.197 -0.963028 40.323 1 0.000 0 0.000000 41.378
5261 788.851 38.147 268.184 -0.963039 40.332 1 0.000 0 0.000000 41.384
5262 788.851 38.147 268.184 -0.963039 40.332 1 0.000 0 0.000000 41.384
5263 788.851 38.147 268.184 -0.963039 40.332 1 0.000 0 0.000000 41.384
5264 788.851 38.147 268.184 -0.963039 40.332 1 0.000 0 0.000000 41.384
5265 788.826 38.153 268.171 -0.963055 40.340 1 0.000 0 0.000000 41.390
5266 788.826 38.153 268.171 -0.963055 40.340 1 0.000 0 0.000000 41.390
5267 788.826 38.153 268.171 -0.963055 40.340 1 0.000 0 0.000000 41.390
5268 788.801 38.160 268.158 -0.963066 40.349 1 0.000 0 0.000000 41.397
5269 788.801 38.160 268.158 -0.963066 40.349 1 0.000 0 0.000000 41.397
5270 788.801 38.160 268.158 -0.963066 40.349 1 0.000 0 0.000000 41.397
5271 788.801 38.160 268.158 -0.963066 40.349 1 0.000 0 0.000000 41.397
5272 788.801 38.160 268.158 -0.963066 40.349 1 0.000 0 0.000000 41.397
5273 788.777 38.166 268.145 -0.963085 40.357 1 0.000 0 0.000000 41.403
5274 788.777 38.166 268.145 -0.963085 40.357 1 0.000 0 0.000000 41.403
5275 788.777 38.166 268.145 -0.963085 40.357 1 0.000 0 0.000000 41.403
5276 788.777 38.166 268.145 -0.963085 40.357 1 0.000 0 0.000000 41.403
5277 788.752 38.172 268.131 -0.963100 40.366 1 0.000 0 0.000000 41.409
5278 788.752 38.172 268.131 -0.963100 40.366 1 0.000 0 0.000000 41.409
5279 788.727 38.179 268.118 -0.963112 40.375 1 0.000 0 0.000000 41.416
5280 788.727 38.179 268.118 -0.963112 40.375 1 0.000 0 0.000000 41.416
5281 788.727 38.179 268.118 -0.963112 40.375 1 0.000 0 0.000000 41.416
5282 788.727 38.179 268.118 -0.963112 40.375 1 0.000 0 0.000000 41.416
5283 788.703 38.185 268.105 -0.963127 40.383 1 0.000 0 0.000000 41.422
5284 788.703 38.185 268.105 -0.963127 40.383 1 0.000 0 0.000000 41.422
5285 788.703 38.185 268.105 -0.963127 40.383 1 0.000 0 0.000000 41.422
5286 788.703 38.185 268.105 -0.963127 40.383 1 0.000 0 0.000000 41.422
5287 788.678 38.191 268.092 -0.963139 40.392 1 0.000 0 0.000000 41.428
5288 788.678 38.191 268.092 -0.963139 40.392 1 0.000 0 0.000000 41.428
5289 788.678 38.191 268.092 -0.963139 40.392 1 0.000 0 0.000000 41.428
5290 788.654 38.198 268.078 -0.963154 40.401 1 0.000 0 0.000000 41.434
5291 788.654 38.198 268.078 -0.963154 40.401 1 0.000 0 0.000000 41.434
5292 788.654 38.198 268.078 -0.963154 40.401 1 0.000 0 0.000000 41.434
5293 788.654 38.198 268.078 -0.963154 40.401 1 0.000 0 0.000000 41.434
5294 788.629 38.204 268.065 -0.963165 40.409 1 0.000 0 0.000000 41.441
5295 788.629 38.204 268.065 -0.963165 40.409 1 0.000 0 0.000000 41.441
5296 788.629 38.204 268.065 -0.963165 40.409 1 0.000 0 0.000000 41.441
5297 788.604 38.210 268.052 -0.963181 40.418 1 0.000 0 0.000000 41.447
5298 788.604 38.210 268.052 -0.963181 40.418 1 0.000 0 0.000000 41.447
5299 788.580 38.217 268.039 -0.963200 40.427 1 0.000 0 0.000000 41.453
5300 788.580 38.217 268.039 -0.963200 40.427 1 0.000 0 0.000000 41.453
5301 788.580 38.217 268.039 -0.963200 40.427 1 0.000 0 0.000000 41.453
5302 788.580 38.217 268.039 -0.963200 40.427 1 0.000 0 0.000000 41.453
5303 788.555 38.223 268.026 -0.963211 40.436 1 0.000 0 0.000000 41.460
5304 788.555 38.223 268.026 -0.963211 40.436 1 0.000 0 0.000000 41.460
5305 788.555 38.223 268.026 -0.963211 40.436 1 0.000 0 0.000000 41.460
5306 788.530 38.229 268.012 -0.963238 40.444 1 0.000 0 0.000000 41.466
5307 788.530 38.229 268.012 -0.963238 40.444 1 0.000 0 0.000000 41.466
5308 788.530 38.229 268.012 -0.963238 40.444 1 0.000 0 0.000000 41.466
5309 788.530 38.229 268.012 -0.963238 40.444 1 0.000 0 0.000000 41.466
5310 788.506 38.236 267.999 -0.963261 40.453 1 0.000 0 0.000000 41.472
5311 788.506 38.236 267.999 -0.963261 40.453 1 0.000 0 0.000000 41.472
5312 788.506 38.236 267.999 -0.963261 40.453 1 0.000 0 0.000000 41.472
5313 788.506 38.236 267.999 -0.963261 40.453 1 0.000 0 0.000000 41.472
5314 788.481 38.242 267.986 -0.963287 40.462 1 0.000 0 0.000000 41.479
5315 788.481 38.242 267.986 -0.963287 40.462 1 0.000 0 0.000000 41.479
5316 788.481 38.242 267.986 -0.963287 40.462 1 0.000 0 0.000000 41.479
5317 788.456 38.248 267.973 -0.963306 40.471 1 0.000 0 0.000000 41.485
5318 788.456 38.248 267.973 -0.963306 40.471 1 0.000 0 0.000000 41.485
5319 788.456 38.248 267.973 -0.963306 40.471 1 0.000 0 0.000000 41.485
5320 788.432 38.255 267.960 -0.963333 40.479 1 0.000 0 0.000000 41.491
5321 788.432 38.255 267.960 -0.963333 40.479 1 0.000 0 0.000000 41.491
5322 788.432 38.255 267.960 -0.963333 40.479 1 0.000 0 0.000000 41.491
5323 788.407 38.261 267.946 -0.963352 40.488 1 0.000 0 0.000000 41.497
5324 788.407 38.261 267.946 -0.963352 40.488 1 0.000 0 0.000000 41.497
5325 788.407 38.261 267.946 -0.963352 40.488 1 0.000 0 0.000000 41.497
5326 788.407 38.261 267.946 -0.963352 40.488 1 0.000 0 0.000000 41.497
5327 788.382 38.267 267.933 -0.963379 40.497 1 0.000 0 0.000000 41.504
5328 788.382 38.267 267.933 -0.963379 40.497 1 0.000 0 0.000000 41.504
5329 788.382 38.267 267.933 -0.963379 40.497 1 0.000 0 0.000000 41.504
5330 788.382 38.267 267.933 -0.963379 40.497 1 0.000 0 0.000000 41.504
5331 788.358 38.273 267.920 -0.963398 40.506 1 0.000 0 0.000000 41.510
5332 788.358 38.273 267.920 -0.963398 40.506 1 0.000 0 0.000000 41.510
5333 788.358 38.273 267.920 -0.963398 40.506 1 0.000 0 0.000000 41.510
5334 788.358 38.273 267.920 -0.963398 40.506 1 0.000 0 0.000000 41.510
5335 788.358 38.273 267.920 -0.963398 40.506 1 0.000 0 0.000000 41.510
5336 788.333 38.280 267.907 -0.963425 40.515 1 0.000 0 0.000000 41.516
5337 788.333 38.280 267.907 -0.963425 40.515 1 0.000 0 0.000000 41.516
5338 788.333 38.280 267.907 -0.963425 40.515 1 0.000 0 0.000000 41.516
5339 788.333 38.280 267.907 -0.963425 40.515 1 0.000 0 0.000000 41.516
5340 788.308 38.286 267.893 -0.963444 40.523 1 0.000 0 0.000000 41.523
5341 788.308 38.286 267.893 -0.963444 40.523 1 0.000 0 0.000000 41.523
5342 788.308 38.286 267.893 -0.963444 40.523 1 0.000 0 0.000000 41.523
5343 788.308 38.286 267.893 -0.963444 40.523 1 0.000 0 0.000000 41.523
5344 788.284 38.292 267.880 -0.963467 40.532 1 0.000 0 0.000000 41.529
5345 788.284 38.292 267.880 -0.963467 40.532 1 0.000 0 0.000000 41.529
5346 788.284 38.292 267.880 -0.963467 40.532 1 0.000 0 0.000000 41.529
5347 788.259 38.299 267.867 -0.963493 40.541 1 0.000 0 0.000000 41.535
5348 788.259 38.299 267.867 -0.963493 40.541 1 0.000 0 0.000000 41.535
5349 788.259 38.299 267.867 -0.963493 40.541 1 0.000 0 0.000000 41.535
5350 788.259 38.299 267.867 -0.963493 40.541 1 0.000 0 0.000000 41.535
5351 788.259 38.299 267.867 -0.963493 40.541 1 0.000 0 0.000000 41.535
5352 788.234 38.305 267.854 -0.963512 40.550 1 0.000 0 0.000000 41.542
5353 788.234 38.305 267.854 -0.963512 40.550 1 0.000 0 0.000000 41.542
5354 788.234 38.305 267.854 -0.963512 40.550 1 0.000 0 0.000000 41.542
5355 788.210 38.311 267.841 -0.963539 40.559 1 0.000 0 0.000000 41.548
5356 788.210 38.311 267.841 -0.963539 40.559 1 0.000 0 0.000000 41.548
5357 788.210 38.311 267.841 -0.963539 40.559 1 0.000 0 0.000000 41.548
5358 788.185 38.318 267.827 -0.963558 40.568 1 0.000 0 0.000000 41.554
5359 788.185 38.318 267.827 -0.963558 40.568 1 0.000 0 0.000000 41.554
5360 788.185 38.318 267.827 -0.963558 40.568 1 0.000 0 0.000000 41.554
5361 788.160 38.324 267.814 -0.963585 40.577 1 0.000 0 0.000000 41.560
5362 788.160 38.324 267.814 -0.963585 40.577 1 0.000 0 0.000000 41.560
5363 788.160 38.324 267.814 -0.963585 40.577 1 0.000 0 0.000000 41.560
5364 788.136 38.330 267.801 -0.963604 40.586 1 0.000 0 0.000000 41.567
5365 788.136 38.330 267.801 -0.963604 40.586 1 0.000 0 0.000000 41.567
5366 788.136 38.330 267.801 -0.963604 40.586 1 0.000 0 0.000000 41.567
5367 788.136 38.330 267.801 -0.963604 40.586 1 0.000 0 0.000000 41.567
5368 788.111 38.337 267.788 -0.963631 40.595 1 0.000 0 0.000000 41.573
5369 788.086 38.343 267.775 -0.963650 40.604 1 0.000 0 0.000000 41.579
5370 788.086 38.343 267.775 -0.963650 40.604 1 0.000 0 0.000000 41.579
5371 788.086 38.343 267.775 -0.963650 40.604 1 0.000 0 0.000000 41.579
5372 788.086 38.343 267.775 -0.963650 40.604 1 0.000 0 0.000000 41.579
5373 788.062 38.349 267.761 -0.963676 40.613 1 0.000 0 0.000000 41.586
5374 788.062 38.349 267.761 -0.963676 40.613 1 0.000 0 0.000000 41.586
5375 788.062 38.349 267.761 -0.963676 40.613 1 0.000 0 0.000000 41.586
5376 788.062 38.349 267.761 -0.963676 40.613 1 0.000 0 0.000000 41.586
5377 788.037 38.356 267.748 -0.963696 40.622 1 0.000 0 0.000000 41.592
5378 788.037 38.356 267.748 -0.963696 40.622 1 0.000 0 0.000000 41.592
5379 788.037 38.356 267.748 -0.963696 40.622 1 0.000 0 0.000000 41.592
5380 788.037 38.356 267.748 -0.963696 40.622 1 0.000 0 0.000000 41.592
5381 788.012 38.362 267.735 -0.963722 40.631 1 0.000 0 0.000000 41.598
5382 788.012 38.362 267.735 -0.963722 40.631 1 0.000 0 0.000000 41.598
5383 788.012 38.362 267.735 -0.963722 40.631 1 0.000 0 0.000000 41.598
5384 788.012 38.362 267.735 -0.963722 40.631 1 0.000 0 0.000000 41.598
5385 787.988 38.368 267.722 -0.963741 40.640 1 0.000 0 0.000000 41.605
5386 787.988 38.368 267.722 -0.963741 40.640 1 0.000 0 0.000000 41.605
5387 787.988 38.368 267.722 -0.963741 40.640 1 0.000 0 0.000000 41.605
5388 787.988 38.368 267.722 -0.963741 40.640 1 0.000 0 0.000000 41.605
5389 787.988 38.368 267.722 -0.963741 40.640 1 0.000 0 0.000000 41.605
5390 787.963 38.375 267.708 -0.963768 40.649 1 0.000 0 0.000000 41.611
5391 787.963 38.375 267.708 -0.963768 40.649 1 0.000 0 0.000000 41.611
5392 787.963 38.375 267.708 -0.963768 40.649 1 0.000 0 0.000000 41.611
5393 787.963 38.375 267.708 -0.963768 40.649 1 0.000 0 0.000000 41.611
5394 787.938 38.381 267.695 -0.963791 40.658 1 0.000 0 0.000000 41.617
5395 787.938 38.381 267.695 -0.963791 40.658 1 0.000 0 0.000000 41.617
5396 787.938 38.381 267.695 -0.963791 40.658 1 0.000 0 0.000000 41.617
5397 787.938 38.381 267.695 -0.963791 40.658 1 0.000 0 0.000000 41.617
5398 787.914 38.387 267.682 -0.963810 40.667 1 0.000 0 0.000000 41.624
5399 787.914 38.387 267.682 -0.963810 40.667 1 0.000 0 0.000000 41.624
5400 787.914 38.387 267.682 -0.963810 40.667 1 0.000 0 0.000000 41.624
5401 787.914 38.387 267.682 -0.963810 40.667 1 0.000 0 0.000000 41.624
5402 787.889 38.394 267.669 -0.963837 40.676 1 0.000 0 0.000000 41.630
5403 787.889 38.394 267.669 -0.963837 40.676 1 0.000 0 0.000000 41.630
5404 787.889 38.394 267.669 -0.963837 40.676 1 0.000 0 0.000000 41.630
5405 787.889 38.394 267.669 -0.963837 40.676 1 0.000 0 0.000000 41.630
5406 787.864 38.400 267.656 -0.963860 40.685 1 0.000 0 0.000000 41.636
5407 787.864 38.400 267.656 -0.963860 40.685 1 0.000 0 0.000000 41.636
5408 787.864 38.400 267.656 -0.963860 40.685 1 0.000 0 0.000000 41.636
5409 787.840 38.406 267.642 -0.963882 40.694 1 0.000 0 0.000000 41.642
5410 787.840 38.406 267.642 -0.963882 40.694 1 0.000 0 0.000000 41.642
5411 787.815 38.413 267.629 -0.963902 40.703 1 0.000 0 0.000000 41.649
5412 787.815 38.413 267.629 -0.963902 40.703 1 0.000 0 0.000000 41.649
5413 787.790 38.419 267.616 -0.963928 40.712 1 0.000 0 0.000000 41.655
5414 787.790 38.419 267.616 -0.963928 40.712 1 0.000 0 0.000000 41.655
5415 787.790 38.419 267.616 -0.963928 40.712 1 0.000 0 0.000000 41.655
5416 787.766 38.425 267.603 -0.963951 40.721 1 0.000 0 0.000000 41.661
5417 787.766 38.425 267.603 -0.963951 40.721 1 0.000 0 0.000000 41.661
5418 787.766 38.425 267.603 -0.963951 40.721 1 0.000 0 0.000000 41.661
5419 787.766 38.425 267.603 -0.963951 40.721 1 0.000 0 0.000000 41.661
5420 787.741 38.432 267.590 -0.963974 40.730 1 0.000 0 0.000000 41.668
5421 787.741 38.432 267.590 -0.963974 40.730 1 0.000 0 0.000000 41.668
5422 787.741 38.432 267.590 -0.963974 40.730 1 0.000 0 0.000000 41.668
5423 787.716 38.438 267.576 -0.963993 40.740 1 0.000 0 0.000000 41.674
5424 787.716 38.438 267.576 -0.963993 40.740 1 0.000 0 0.000000 41.674
5425 787.716 38.438 267.576 -0.963993 40.740 1 0.000 0 0.000000 41.674
5426 787.692 38.444 267.563 -0.964020 40.749 1 0.000 0 0.000000 41.680
5427 787.692 38.444 267.563 -0.964020 40.749 1 0.000 0 0.000000 41.680
5428 787.692 38.444 267.563 -0.964020 40.749 1 0.000 0 0.000000 41.680
5429 787.667 38.451 267.550 -0.964043 40.758 1 0.000 0 0.000000 41.687
5430 787.667 38.451 267.550 -0.964043 40.758 1 0.000 0 0.000000 41.687
5431 787.667 38.451 267.550 -0.964043 40.758 1 0.000 0 0.000000 41.687
5432 787.643 38.457 267.537 -0.964066 40.767 1 0.000 0 0.000000 41.693
5433 787.643 38.457 267.537 -0.964066 40.767 1 0.000 0 0.000000 41.693
5434 787.643 38.457 267.537 -0.964066 40.767 1 0.000 0 0.000000 41.693
5435 787.618 38.463 267.523 -0.964024 40.776 1 0.000 0 0.000000 41.699
5436 787.618 38.463 267.523 -0.964024 40.776 1 0.000 0 0.000000 41.699
5437 787.618 38.463 267.523 -0.964024 40.776 1 0.000 0 0.000000 41.699
5438 787.618 38.463 267.523 -0.964024 40.776 1 0.000 0 0.000000 41.699
5439 787.593 38.469 267.510 -0.963985 40.786 1 0.000 0 0.000000 41.705
5440 787.593 38.469 267.510 -0.963985 40.786 1 0.000 0 0.000000 41.705
5441 787.593 38.469 267.510 -0.963985 40.786 1 0.000 0 0.000000 41.705
5442 787.569 38.476 267.497 -0.963947 40.795 1 0.000 0 0.000000 41.712
5443 787.569 38.476 267.497 -0.963947 40.795 1 0.000 0 0.000000 41.712
5444 787.569 38.476 267.497 -0.963947 40.795 1 0.000 0 0.000000 41.712
5445 787.544 38.482 267.484 -0.963959 40.804 1 0.000 0 0.000000 41.718
5446 787.544 38.482 267.484 -0.963959 40.804 1 0.000 0 0.000000 41.718
5447 787.544 38.482 267.484 -0.963959 40.804 1 0.000 0 0.000000 41.718
5448 787.544 38.482 267.484 -0.963959 40.804 1 0.000 0 0.000000 41.718
5449 787.544 38.482 267.484 -0.963959 40.804 1 0.000 0 0.000000 41.718
5450 787.519 38.488 267.470 -0.963963 40.814 1 0.000 0 0.000000 41.724
5451 787.519 38.488 267.470 -0.963963 40.814 1 0.000 0 0.000000 41.724
5452 787.519 38.488 267.470 -0.963963 40.814 1 0.000 0 0.000000 41.724
5453 787.519 38.488 267.470 -0.963963 40.814 1 0.000 0 0.000000 41.724
5454 787.495 38.495 267.457 -0.963963 40.823 1 0.000 0 0.000000 41.731
5455 787.495 38.495 267.457 -0.963963 40.823 1 0.000 0 0.000000 41.731
5456 787.495 38.495 267.457 -0.963963 40.823 1 0.000 0 0.000000 41.731
5457 787.495 38.495 267.457 -0.963963 40.823 1 0.000 0 0.000000 41.731
5458 787.495 38.495 267.457 -0.963963 40.823 1 0.000 0 0.000000 41.731
5459 787.470 38.501 267.444 -0.963966 40.832 1 0.000 0 0.000000 41.737
5460 787.470 38.501 267.444 -0.963966 40.832 1 0.000 0 0.000000 41.737
5461 787.470 38.501 267.444 -0.963966 40.832 1 0.000 0 0.000000 41.737
5462 787.470 38.501 267.444 -0.963966 40.832 1 0.000 0 0.000000 41.737
5463 787.445 38.507 267.431 -0.963928 40.842 1 0.000 0 0.000000 41.743
5464 787.421 38.513 267.417 -0.963909 40.851 1 0.000 0 0.000000 41.749
5465 787.421 38.513 267.417 -0.963909 40.851 1 0.000 0 0.000000 41.749
5466 787.421 38.513 267.417 -0.963909 40.851 1 0.000 0 0.000000 41.749
5467 787.396 38.520 267.404 -0.963894 40.860 1 0.000 0 0.000000 41.756
5468 787.396 38.520 267.404 -0.963894 40.860 1 0.000 0 0.000000 41.756
5469 787.396 38.520 267.404 -0.963894 40.860 1 0.000 0 0.000000 41.756
5470 787.396 38.520 267.404 -0.963894 40.860 1 0.000 0 0.000000 41.756
5471 787.372 38.526 267.391 -0.963875 40.870 1 0.000 0 0.000000 41.762
5472 787.298 38.545 267.351 -0.963825 40.898 1 0.000 0 0.000000 41.781
5473 787.298 38.545 267.351 -0.963825 40.898 1 0.000 0 0.000000 41.781
5474 787.298 38.545 267.351 -0.963825 40.898 1 0.000 0 0.000000 41.781
5475 787.298 38.545 267.351 -0.963825 40.898 1 0.000 0 0.000000 41.781
5476 787.273 38.551 267.338 -0.963810 40.907 1 0.000 0 0.000000 41.787
5477 787.273 38.551 267.338 -0.963810 40.907 1 0.000 0 0.000000 41.787
5478 787.273 38.551 267.338 -0.963810 40.907 1 0.000 0 0.000000 41.787
5479 787.273 38.551 267.338 -0.963810 40.907 1 0.000 0 0.000000 41.787
5480 787.273 38.551 267.338 -0.963810 40.907 1 0.000 0 0.000000 41.787
5481 787.248 38.557 267.325 -0.963791 40.917 1 0.000 0 0.000000 41.794
5482 787.248 38.557 267.325 -0.963791 40.917 1 0.000 0 0.000000 41.794
5483 787.248 38.557 267.325 -0.963791 40.917 1 0.000 0 0.000000 41.794
5484 787.248 38.557 267.325 -0.963791 40.917 1 0.000 0 0.000000 41.794
5485 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5486 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5487 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5488 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5489 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5490 787.224 38.564 267.311 -0.963776 40.926 1 0.000 0 0.000000 41.800
5491 787.199 38.570 267.298 -0.963760 40.936 1 0.000 0 0.000000 41.806
5492 787.199 38.570 267.298 -0.963760 40.936 1 0.000 0 0.000000 41.806
5493 787.199 38.570 267.298 -0.963760 40.936 1 0.000 0 0.000000 41.806
5494 787.199 38.570 267.298 -0.963760 40.936 1 0.000 0 0.000000 41.806
5495 787.199 38.570 267.298 -0.963760 40.936 1 0.000 0 0.000000 41.806
5496 787.174 38.576 267.285 -0.963749 40.945 1 0.000 0 0.000000 41.812
5497 787.174 38.576 267.285 -0.963749 40.945 1 0.000 0 0.000000 41.812
5498 787.149 38.583 267.272 -0.963730 40.954 1 0.000 0 0.000000 41.819
