# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
1079 1.000000 0 0.7643 0.5497 0.3371 0.9627 0.3586 0.0000 810.497 34.260 280.051
1080 1.000000 0 0.7643 0.5498 0.3371 0.9627 0.3586 0.0000 810.485 34.264 280.043
1081 1.000000 0 0.7643 0.5498 0.3371 0.9627 0.3586 0.0000 810.474 34.268 280.035
1082 1.000000 0 0.7643 0.5498 0.3371 0.9627 0.3586 0.0000 810.463 34.272 280.026
1083 1.000000 0 0.7643 0.5498 0.3371 0.9627 0.3586 0.0000 810.452 34.276 280.018
1084 1.000000 0 0.7643 0.5498 0.3371 0.9627 0.3586 0.0000 810.440 34.279 280.010
1085 1.000000 0 0.7642 0.5498 0.3371 0.9627 0.3586 0.0000 810.429 34.283 280.002
1086 1.000000 0 0.7642 0.5498 0.3371 0.9627 0.3586 0.0000 810.418 34.286 279.994
1087 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.406 34.290 279.985
1088 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.395 34.293 279.977
1089 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.384 34.296 279.969
1090 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.372 34.299 279.960
1091 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.361 34.301 279.952
1092 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.350 34.304 279.944
1093 1.000000 0 0.7642 0.5499 0.3371 0.9627 0.3586 0.0000 810.338 34.306 279.936
1094 1.000000 0 0.7642 0.5500 0.3371 0.9627 0.3586 0.0000 810.327 34.309 279.927
1095 1.000000 0 0.7642 0.5500 0.3370 0.9627 0.3586 0.0000 810.316 34.311 279.919
1096 1.000000 0 0.7641 0.5500 0.3370 0.9627 0.3586 0.0000 810.304 34.313 279.911
1097 1.000000 0 0.7641 0.5500 0.3370 0.9627 0.3586 0.0000 810.293 34.315 279.903
1098 1.000000 0 0.7641 0.5500 0.3370 0.9627 0.3586 0.0000 810.281 34.317 279.895
1099 1.000000 0 0.7641 0.5500 0.3370 0.9627 0.3586 0.0000 810.270 34.319 279.886
1100 1.000000 0 0.7641 0.5500 0.3370 0.9627 0.3586 0.0000 810.259 34.320 279.878
1101 1.000000 0 0.7641 0.5501 0.3370 0.9627 0.3586 0.0000 810.247 34.322 279.870
1102 1.000000 0 0.7641 0.5501 0.3370 0.9627 0.3586 0.0000 810.236 34.324 279.862
1103 1.000000 0 0.7641 0.5501 0.3370 0.9627 0.3586 0.0000 810.224 34.325 279.854
1104 1.000000 0 0.7641 0.5501 0.3370 0.9627 0.3586 0.0000 810.213 34.327 279.846
1105 1.000000 0 0.7641 0.5501 0.3370 0.9627 0.3586 0.0000 810.201 34.328 279.838
1106 1.000000 0 0.7640 0.5501 0.3370 0.9627 0.3586 0.0000 810.190 34.330 279.830
1107 1.000000 0 0.7640 0.5501 0.3370 0.9627 0.3586 0.0000 810.178 34.332 279.822
1108 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.167 34.333 279.814
1109 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.155 34.335 279.806
1110 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.144 34.337 279.798
1111 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.132 34.339 279.790
1112 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.121 34.341 279.783
1113 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.109 34.343 279.775
1114 1.000000 0 0.7640 0.5502 0.3370 0.9627 0.3586 0.0000 810.097 34.345 279.767
1115 1.000000 0 0.7640 0.5503 0.3370 0.9627 0.3586 0.0000 810.086 34.347 279.759
1116 1.000000 0 0.7640 0.5503 0.3370 0.9627 0.3586 0.0000 810.074 34.350 279.752
1117 1.000000 0 0.7639 0.5503 0.3370 0.9627 0.3586 0.0000 810.062 34.352 279.744
1118 1.000000 0 0.7639 0.5503 0.3370 0.9627 0.3586 0.0000 810.051 34.355 279.737
1119 1.000000 0 0.7639 0.5503 0.3370 0.9627 0.3586 0.0000 810.039 34.358 279.729
1120 1.000000 0 0.7639 0.5503 0.3370 0.9627 0.3586 0.0000 810.027 34.361 279.721
1121 1.000000 0 0.7639 0.5503 0.3370 0.9627 0.3586 0.0000 810.015 34.364 279.714
1122 1.000000 0 0.7639 0.5504 0.3370 0.9627 0.3586 0.0000 810.003 34.367 279.707
1123 1.000000 0 0.7639 0.5504 0.3370 0.9627 0.3586 0.0000 809.992 34.370 279.699
1124 1.000000 0 0.7639 0.5504 0.3370 0.9627 0.3586 0.0000 809.979 34.374 279.692
1125 1.000000 0 0.7639 0.5504 0.3370 0.9627 0.3586 0.0000 809.968 34.378 279.684
1126 1.000000 0 0.7639 0.5504 0.3370 0.9627 0.3586 0.0000 809.956 34.381 279.677
1127 1.000000 0 0.7638 0.5504 0.3370 0.9627 0.3586 0.0000 809.944 34.385 279.670
1128 1.000000 0 0.7638 0.5504 0.3370 0.9627 0.3586 0.0000 809.932 34.389 279.663
1129 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.920 34.393 279.655
1130 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.908 34.398 279.648
1131 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.896 34.402 279.641
1132 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.884 34.406 279.634
1133 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.872 34.411 279.627
1134 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.860 34.415 279.620
1135 1.000000 0 0.7638 0.5505 0.3370 0.9627 0.3586 0.0000 809.848 34.420 279.613
1136 1.000000 0 0.7638 0.5506 0.3370 0.9627 0.3586 0.0000 809.836 34.425 279.606
1137 1.000000 0 0.7638 0.5506 0.3370 0.9627 0.3586 0.0000 809.824 34.429 279.599
1138 1.000000 0 0.7637 0.5506 0.3370 0.9627 0.3586 0.0000 809.811 34.434 279.592
1139 1.000000 0 0.7637 0.5506 0.3370 0.9627 0.3586 0.0000 809.799 34.439 279.585
1140 1.000000 0 0.7637 0.5506 0.3370 0.9627 0.3586 0.0000 809.787 34.443 279.578
1141 1.000000 0 0.7637 0.5506 0.3370 0.9627 0.3586 0.0000 809.775 34.448 279.571
1142 1.000000 0 0.7637 0.5506 0.3370 0.9627 0.3586 0.0000 809.763 34.452 279.565
1143 1.000000 0 0.7637 0.5507 0.3370 0.9627 0.3586 0.0000 809.750 34.457 279.558
1144 1.000000 0 0.7637 0.5507 0.3370 0.9627 0.3586 0.0000 809.738 34.461 279.551
1145 1.000000 0 0.7637 0.5507 0.3370 0.9627 0.3586 0.0000 809.726 34.466 279.544
1146 1.000000 0 0.7637 0.5507 0.3369 0.9627 0.3586 0.0000 809.714 34.470 279.537
1147 1.000000 0 0.7637 0.5507 0.3369 0.9627 0.3586 0.0000 809.701 34.474 279.531
1148 1.000000 0 0.7637 0.5507 0.3369 0.9627 0.3586 0.0000 809.689 34.478 279.524
1149 1.000000 0 0.7636 0.5507 0.3369 0.9627 0.3586 0.0000 809.677 34.482 279.517
1150 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.664 34.486 279.510
1151 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.652 34.490 279.504
1152 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.640 34.493 279.497
1153 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.628 34.497 279.490
1154 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.615 34.500 279.484
1155 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.603 34.503 279.477
1156 1.000000 0 0.7636 0.5508 0.3369 0.9627 0.3586 0.0000 809.590 34.506 279.470
1157 1.000000 0 0.7636 0.5509 0.3369 0.9627 0.3586 0.0000 809.578 34.509 279.463
1158 1.000000 0 0.7636 0.5509 0.3369 0.9627 0.3586 0.0000 809.566 34.512 279.457
1159 1.000000 0 0.7635 0.5509 0.3369 0.9627 0.3586 0.0000 809.553 34.514 279.450
1160 1.000000 0 0.7635 0.5509 0.3369 0.9627 0.3586 0.0000 809.541 34.517 279.444
1161 1.000000 0 0.7635 0.5509 0.3369 0.9627 0.3586 0.0000 809.529 34.519 279.437
1162 1.000000 0 0.7635 0.5509 0.3369 0.9627 0.3586 0.0000 809.517 34.521 279.430
1163 1.000000 0 0.7635 0.5509 0.3369 0.9627 0.3586 0.0000 809.504 34.523 279.423
1164 1.000000 0 0.7635 0.5510 0.3369 0.9627 0.3586 0.0000 809.492 34.525 279.417
1165 1.000000 0 0.7635 0.5510 0.3369 0.9627 0.3586 0.0000 809.480 34.527 279.410
1166 1.000000 0 0.7635 0.5510 0.3369 0.9627 0.3586 0.0000 809.467 34.529 279.403
1167 1.000000 0 0.7635 0.5510 0.3369 0.9627 0.3586 0.0000 809.455 34.531 279.396
1168 1.000000 0 0.7635 0.5510 0.3369 0.9627 0.3586 0.0000 809.443 34.532 279.389
1169 1.000000 0 0.7634 0.5510 0.3369 0.9627 0.3586 0.0000 809.425 34.535 279.379
1170 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.404 34.537 279.367
1171 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.394 34.539 279.362
1172 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.381 34.540 279.355
1173 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.369 34.542 279.348
1174 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.357 34.543 279.341
1175 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.345 34.545 279.334
1176 1.000000 0 0.7634 0.5511 0.3369 0.9627 0.3586 0.0000 809.333 34.547 279.327
1177 1.000000 0 0.7634 0.5512 0.3369 0.9627 0.3586 0.0000 809.321 34.549 279.320
1178 1.000000 0 0.7634 0.5512 0.3369 0.9627 0.3586 0.0000 809.309 34.551 279.312
1179 1.000000 0 0.7633 0.5512 0.3369 0.9627 0.3586 0.0000 809.297 34.553 279.305
1180 1.000000 0 0.7633 0.5512 0.3369 0.9627 0.3586 0.0000 809.284 34.555 279.298
1181 1.000000 0 0.7633 0.5512 0.3369 0.9627 0.3586 0.0000 809.272 34.557 279.291
1182 1.000000 0 0.7633 0.5512 0.3369 0.9627 0.3586 0.0000 809.261 34.559 279.284
1183 1.000000 0 0.7633 0.5512 0.3369 0.9627 0.3586 0.0000 809.249 34.562 279.276
1184 1.000000 0 0.7633 0.5513 0.3369 0.9627 0.3586 0.0000 809.189 34.576 279.239
1185 1.000000 0 0.7633 0.5513 0.3369 0.9627 0.3586 0.0000 809.177 34.580 279.231
1186 1.000000 0 0.7632 0.5513 0.3369 0.9627 0.3586 0.0000 809.166 34.583 279.224
1187 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.153 34.587 279.216
1188 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.142 34.591 279.208
1189 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.130 34.595 279.201
1190 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.119 34.599 279.193
1191 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.106 34.603 279.185
1192 1.000000 0 0.7632 0.5514 0.3369 0.9627 0.3586 0.0000 809.095 34.607 279.178
1193 1.000000 0 0.7632 0.5514 0.3368 0.9627 0.3586 0.0000 809.083 34.612 279.169
1194 1.000000 0 0.7632 0.5515 0.3368 0.9627 0.3586 0.0000 809.059 34.620 279.153
1195 1.000000 0 0.7631 0.5515 0.3368 0.9627 0.3586 0.0000 809.049 34.625 279.146
1196 1.000000 0 0.7631 0.5515 0.3368 0.9627 0.3586 0.0000 809.036 34.629 279.138
1197 1.000000 0 0.7631 0.5515 0.3368 0.9627 0.3586 0.0000 809.013 34.639 279.122
1198 1.000000 0 0.7631 0.5516 0.3368 0.9627 0.3586 0.0000 808.990 34.648 279.106
1199 1.000000 0 0.7631 0.5516 0.3368 0.9627 0.3586 0.0000 808.979 34.653 279.097
1200 1.000000 0 0.7631 0.5516 0.3368 0.9627 0.3586 0.0000 808.968 34.657 279.090
1201 1.000000 0 0.7631 0.5516 0.3368 0.9627 0.3586 0.0000 808.956 34.662 279.081
1202 1.000000 0 0.7631 0.5516 0.3368 0.9627 0.3586 0.0000 808.933 34.671 279.065
1203 1.000000 0 0.7630 0.5517 0.3368 0.9627 0.3586 0.0000 808.910 34.680 279.048
1204 1.000000 0 0.7630 0.5518 0.3368 0.9627 0.3586 0.0000 808.836 34.706 278.994
1205 1.000000 0 0.7630 0.5518 0.3368 0.9627 0.3586 0.0000 808.818 34.711 278.982
1206 1.000000 0 0.7629 0.5518 0.3368 0.9627 0.3586 0.0000 808.810 34.713 278.976
1207 1.000000 0 0.7629 0.5518 0.3368 0.9627 0.3586 0.0000 808.799 34.717 278.967
1208 1.000000 0 0.7629 0.5518 0.3368 0.9627 0.3586 0.0000 808.787 34.720 278.959
1209 1.000000 0 0.7629 0.5518 0.3368 0.9627 0.3586 0.0000 808.776 34.722 278.951
1210 1.000000 0 0.7629 0.5518 0.3368 0.9627 0.3586 0.0000 808.765 34.725 278.943
1211 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.754 34.728 278.935
1212 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.743 34.730 278.926
1213 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.731 34.732 278.918
1214 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.720 34.734 278.910
1215 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.709 34.737 278.902
1216 1.000000 0 0.7629 0.5519 0.3368 0.9627 0.3586 0.0000 808.697 34.739 278.894
1217 1.000000 0 0.7628 0.5519 0.3368 0.9627 0.3586 0.0000 808.686 34.741 278.886
1218 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.674 34.742 278.877
1219 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.660 34.745 278.867
1220 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.647 34.747 278.858
1221 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.640 34.748 278.853
1222 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.629 34.749 278.845
1223 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.617 34.751 278.837
1224 1.000000 0 0.7628 0.5520 0.3368 0.9627 0.3586 0.0000 808.605 34.753 278.829
1225 1.000000 0 0.7628 0.5521 0.3368 0.9627 0.3586 0.0000 808.594 34.755 278.821
1226 1.000000 0 0.7628 0.5521 0.3368 0.9627 0.3586 0.0000 808.582 34.757 278.815
1227 1.000000 0 0.7628 0.5521 0.3368 0.9627 0.3586 0.0000 808.569 34.758 278.809
1228 1.000000 0 0.7627 0.5521 0.3368 0.9627 0.3586 0.0000 808.556 34.760 278.803
1229 1.000000 0 0.7627 0.5521 0.3368 0.9627 0.3586 0.0000 808.544 34.762 278.796
1230 1.000000 0 0.7627 0.5521 0.3368 0.9627 0.3586 0.0000 808.532 34.764 278.789
1231 1.000000 0 0.7627 0.5521 0.3368 0.9627 0.3586 0.0000 808.520 34.767 278.782
1232 1.000000 0 0.7627 0.5522 0.3368 0.9627 0.3586 0.0000 808.508 34.769 278.775
1233 1.000000 0 0.7627 0.5522 0.3367 0.9627 0.3586 0.0000 808.496 34.771 278.768
1234 1.000000 0 0.7627 0.5522 0.3367 0.9627 0.3586 0.0000 808.484 34.773 278.761
1235 1.000000 0 0.7627 0.5522 0.3367 0.9627 0.3586 0.0000 808.472 34.776 278.754
1236 1.000000 0 0.7627 0.5522 0.3367 0.9627 0.3586 0.0000 808.460 34.778 278.747
1237 1.000000 0 0.7627 0.5522 0.3367 0.9627 0.3586 0.0000 808.447 34.781 278.740
1238 1.000000 0 0.7626 0.5522 0.3367 0.9627 0.3586 0.0000 808.435 34.784 278.733
1239 1.000000 0 0.7626 0.5523 0.3367 0.9627 0.3586 0.0000 808.423 34.787 278.726
1240 1.000000 0 0.7626 0.5523 0.3367 0.9627 0.3586 0.0000 808.411 34.790 278.720
1241 1.000000 0 0.7626 0.5523 0.3367 0.9627 0.3586 0.0000 808.398 34.794 278.713
1242 1.000000 0 0.7626 0.5523 0.3367 0.9627 0.3586 0.0000 808.383 34.798 278.704
1243 1.000000 0 0.7626 0.5524 0.3367 0.9627 0.3586 0.0000 808.317 34.819 278.669
1244 1.000000 0 0.7626 0.5524 0.3367 0.9627 0.3586 0.0000 808.315 34.820 278.668
1245 1.000000 0 0.7626 0.5524 0.3367 0.9627 0.3586 0.0000 808.312 34.820 278.666
1246 1.000000 0 0.7625 0.5524 0.3367 0.9627 0.3586 0.0000 808.299 34.825 278.660
1247 1.000000 0 0.7625 0.5524 0.3367 0.9627 0.3586 0.0000 808.287 34.829 278.653
1248 1.000000 0 0.7625 0.5524 0.3367 0.9627 0.3586 0.0000 808.275 34.834 278.647
1249 1.000000 0 0.7625 0.5524 0.3367 0.9627 0.3586 0.0000 808.262 34.838 278.641
1250 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.250 34.843 278.634
1251 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.237 34.847 278.628
1252 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.225 34.852 278.622
1253 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.212 34.856 278.616
1254 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.199 34.861 278.609
1255 1.000000 0 0.7625 0.5525 0.3367 0.9627 0.3586 0.0000 808.187 34.866 278.603
1256 1.000000 0 0.7624 0.5525 0.3367 0.9627 0.3586 0.0000 808.174 34.870 278.597
1257 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.154 34.877 278.587
1258 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.149 34.879 278.585
1259 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.136 34.884 278.578
1260 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.123 34.888 278.572
1261 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.111 34.892 278.566
1262 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.098 34.896 278.560
1263 1.000000 0 0.7624 0.5526 0.3367 0.9627 0.3586 0.0000 808.086 34.900 278.554
1264 1.000000 0 0.7624 0.5527 0.3367 0.9627 0.3586 0.0000 808.073 34.904 278.548
1265 1.000000 0 0.7624 0.5527 0.3367 0.9627 0.3586 0.0000 808.061 34.908 278.542
1266 1.000000 0 0.7624 0.5527 0.3367 0.9627 0.3586 0.0000 808.048 34.912 278.536
1267 1.000000 0 0.7623 0.5527 0.3367 0.9627 0.3586 0.0000 808.035 34.915 278.530
1268 1.000000 0 0.7623 0.5527 0.3367 0.9627 0.3586 0.0000 808.023 34.918 278.524
1269 1.000000 0 0.7623 0.5527 0.3367 0.9627 0.3586 0.0000 808.010 34.922 278.518
1270 1.000000 0 0.7623 0.5527 0.3367 0.9627 0.3586 0.0000 807.997 34.925 278.512
1271 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.984 34.928 278.506
1272 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.971 34.931 278.500
1273 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.959 34.934 278.494
1274 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.946 34.936 278.488
1275 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.933 34.939 278.482
1276 1.000000 0 0.7623 0.5528 0.3367 0.9627 0.3586 0.0000 807.916 34.942 278.474
1277 1.000000 0 0.7622 0.5528 0.3367 0.9627 0.3586 0.0000 807.908 34.943 278.470
1278 1.000000 0 0.7622 0.5529 0.3367 0.9627 0.3586 0.0000 807.895 34.945 278.464
1279 1.000000 0 0.7622 0.5529 0.3367 0.9627 0.3586 0.0000 807.883 34.947 278.458
1280 1.000000 0 0.7622 0.5529 0.3367 0.9627 0.3586 0.0000 807.871 34.949 278.452
1281 1.000000 0 0.7622 0.5529 0.3367 0.9627 0.3586 0.0000 807.858 34.951 278.446
1282 1.000000 0 0.7622 0.5529 0.3366 0.9627 0.3586 0.0000 807.845 34.953 278.440
1283 1.000000 0 0.7622 0.5529 0.3366 0.9627 0.3586 0.0000 807.832 34.955 278.434
1284 1.000000 0 0.7622 0.5529 0.3366 0.9627 0.3586 0.0000 807.820 34.956 278.428
1285 1.000000 0 0.7622 0.5530 0.3366 0.9627 0.3586 0.0000 807.807 34.958 278.421
1286 1.000000 0 0.7622 0.5530 0.3366 0.9627 0.3586 0.0000 807.794 34.960 278.415
1287 1.000000 0 0.7622 0.5530 0.3366 0.9627 0.3586 0.0000 807.782 34.961 278.409
1288 1.000000 0 0.7621 0.5530 0.3366 0.9627 0.3586 0.0000 807.770 34.963 278.403
1289 1.000000 0 0.7621 0.5530 0.3366 0.9627 0.3586 0.0000 807.757 34.965 278.397
1290 1.000000 0 0.7621 0.5530 0.3366 0.9627 0.3586 0.0000 807.745 34.966 278.390
1291 1.000000 0 0.7621 0.5530 0.3366 0.9627 0.3586 0.0000 807.732 34.968 278.384
1292 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.720 34.970 278.378
1293 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.707 34.972 278.371
1294 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.695 34.974 278.365
1295 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.682 34.976 278.358
1296 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.670 34.978 278.352
1297 1.000000 0 0.7621 0.5531 0.3366 0.9627 0.3586 0.0000 807.658 34.980 278.346
1298 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.633 34.985 278.332
1299 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.632 34.986 278.332
1300 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.609 34.991 278.319
1301 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.606 34.991 278.318
1302 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.596 34.994 278.312
1303 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.584 34.997 278.306
1304 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.572 35.000 278.299
1305 1.000000 0 0.7620 0.5532 0.3366 0.9627 0.3586 0.0000 807.560 35.003 278.292
1306 1.000000 0 0.7620 0.5533 0.3366 0.9627 0.3586 0.0000 807.548 35.007 278.285
1307 1.000000 0 0.7620 0.5533 0.3366 0.9627 0.3586 0.0000 807.535 35.011 278.278
1308 1.000000 0 0.7620 0.5533 0.3366 0.9627 0.3586 0.0000 807.523 35.014 278.271
1309 1.000000 0 0.7619 0.5533 0.3366 0.9627 0.3586 0.0000 807.511 35.018 278.264
1310 1.000000 0 0.7619 0.5533 0.3366 0.9627 0.3586 0.0000 807.499 35.022 278.257
1311 1.000000 0 0.7619 0.5533 0.3366 0.9627 0.3586 0.0000 807.487 35.027 278.250
1312 1.000000 0 0.7619 0.5533 0.3366 0.9627 0.3586 0.0000 807.475 35.031 278.243
1313 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.463 35.035 278.236
1314 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.451 35.040 278.229
1315 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.439 35.044 278.222
1316 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.427 35.049 278.215
1317 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.415 35.053 278.207
1318 1.000000 0 0.7619 0.5534 0.3366 0.9627 0.3586 0.0000 807.403 35.058 278.200
1319 1.000000 0 0.7618 0.5534 0.3366 0.9627 0.3586 0.0000 807.391 35.063 278.193
1320 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.379 35.067 278.185
1321 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.367 35.072 278.178
1322 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.355 35.077 278.171
1323 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.343 35.081 278.163
1324 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.331 35.086 278.156
1325 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.319 35.090 278.148
1326 1.000000 0 0.7618 0.5535 0.3366 0.9627 0.3586 0.0000 807.307 35.095 278.141
1327 1.000000 0 0.7618 0.5536 0.3366 0.9627 0.3586 0.0000 807.296 35.099 278.134
1328 1.000000 0 0.7618 0.5536 0.3366 0.9627 0.3586 0.0000 807.284 35.104 278.126
1329 1.000000 0 0.7618 0.5536 0.3366 0.9627 0.3586 0.0000 807.272 35.108 278.119
1330 1.000000 0 0.7617 0.5536 0.3366 0.9627 0.3586 0.0000 807.260 35.112 278.111
1331 1.000000 0 0.7617 0.5536 0.3366 0.9627 0.3586 0.0000 807.248 35.116 278.103
1332 1.000000 0 0.7617 0.5536 0.3366 0.9627 0.3586 0.0000 807.236 35.120 278.095
1333 1.000000 0 0.7617 0.5536 0.3366 0.9627 0.3586 0.0000 807.225 35.123 278.088
1334 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.213 35.127 278.081
1335 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.201 35.130 278.073
1336 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.190 35.134 278.066
1337 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.178 35.137 278.058
1338 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.166 35.140 278.051
1339 1.000000 0 0.7617 0.5537 0.3365 0.9627 0.3586 0.0000 807.154 35.143 278.043
1340 1.000000 0 0.7616 0.5537 0.3365 0.9627 0.3586 0.0000 807.142 35.146 278.035
1341 1.000000 0 0.7616 0.5538 0.3365 0.9627 0.3586 0.0000 807.130 35.148 278.028
1342 1.000000 0 0.7616 0.5538 0.3365 0.9627 0.3586 0.0000 807.066 35.160 277.987
1343 1.000000 0 0.7616 0.5539 0.3365 0.9627 0.3586 0.0000 807.045 35.163 277.974
1344 1.000000 0 0.7616 0.5539 0.3365 0.9627 0.3586 0.0000 807.036 35.165 277.968
1345 1.000000 0 0.7616 0.5539 0.3365 0.9627 0.3586 0.0000 807.024 35.167 277.961
